============================================================================================
ANSOFT                                                                              04/04/20
XY Plot 2                                                                           13:05:56

--------------------------------------------------------------------------------------------
        Freq [GHz]        re(S(1,1)) []        im(S(1,1)) []        re(S(2,1)) []        im(S(2,1)) []
                                                                                                      
 2.000000000000000    0.022359037109039    0.028236305186815    0.806398473574802   -0.585074013165924
 2.100000000000000    0.024264302889315    0.028799448421788    0.787583750342888   -0.609926045903636
 2.200000000000000    0.026211416412224    0.029254839077087    0.768007683206557   -0.634169846701256
 2.300000000000000    0.028194497000050    0.029600628332456    0.747689787944948   -0.657782547181241
 2.400000000000000    0.030207625865630    0.029835272275571    0.726650255415249   -0.680741837841093
 2.500000000000000    0.032244858505664    0.029957526660805    0.704909945296350   -0.703025996858195
 2.600000000000000    0.034300236019717    0.029966441900021    0.682490376025607   -0.724613918990612
 2.700000000000000    0.036367795540644    0.029861358404637    0.659413711368484   -0.745485144005150
 2.800000000000000    0.038441579965899    0.029641902358539    0.635702744059073   -0.765619884224027
 2.900000000000000    0.040515647176497    0.029307981964427    0.611380876925183   -0.784999050907887
 3.000000000000000    0.042584078922277    0.028859784172481    0.586472101875247   -0.803604279289974
 3.100000000000000    0.044640989539642    0.028297771870487    0.561000977082690   -0.821417952148877
 3.200000000000000    0.046680534652070    0.027622681488900    0.534992602661277   -0.838423221860281
 3.300000000000000    0.048696919985255    0.026835520952932    0.508472595085003   -0.854604030905818
 3.400000000000000    0.050684410408707    0.025937567896563    0.481467060569786   -0.869945130843062
 3.500000000000000    0.052637339294531    0.024930368040256    0.454002567602164   -0.884432099757972
 3.600000000000000    0.054550118262737    0.023815733624822    0.426106118772592   -0.898051358231920
 3.700000000000000    0.056417247361198    0.022595741788129    0.397805122047373   -0.910790183861820
 3.800000000000000    0.058233325707682    0.021272732768776    0.369127361593578   -0.922636724374997
 3.900000000000000    0.059993062601722    0.019849307821191    0.340100968254878   -0.933580009381518
 4.000000000000000    0.061691289095474    0.018328326729496    0.310754389762640   -0.943609960806367
 4.100000000000000    0.063322969995651    0.016712904812572    0.281116360755469   -0.952717402042681
 4.200000000000000    0.064883216252925    0.015006409319802    0.251215872671215   -0.960894065865638
 4.300000000000000    0.066367297681289    0.013212455125564    0.221082143567922   -0.968132601144754
 4.400000000000000    0.067770655937563    0.011334899640569    0.190744587923992   -0.974426578390502
 4.500000000000000    0.069088917680727    0.009377836869138    0.160232786462724   -0.979770494169333
 4.600000000000000    0.070317907821983    0.007345590553456    0.129576456042130   -0.984159774419571
 4.700000000000000    0.071453662769479    0.005242706358304    0.098805419647342   -0.987590776699110
 4.800000000000000    0.072492443566307    0.003073943062728    0.067949576519929   -0.990060791394560
 4.900000000000000    0.073430748816845    0.000844262738206    0.037038872455808   -0.991568041920315
 5.000000000000000    0.074265327294591   -0.001441180093940    0.006103270301214   -0.992111683935034
 5.100000000000000    0.074993190124286   -0.003777050320146   -0.024827279325833   -0.991691803602193
 5.200000000000000    0.075611622432347   -0.006157845088731   -0.055722867062907   -0.990309414920610
 5.300000000000000    0.076118194362265   -0.008577907629799   -0.086553653555356   -0.987966456150271
 5.400000000000000    0.076510771355612   -0.011031441998503   -0.117289897910767   -0.984665785358198
 5.500000000000000    0.076787523604550   -0.013512528688276   -0.147901985834575   -0.980411175108691
 5.600000000000000    0.076946934588153   -0.016015141050530   -0.178360457427025   -0.975207306321792
 5.700000000000000    0.076987808612230   -0.018533162448139   -0.208636034622917   -0.969059761323515
 5.800000000000000    0.076909277280658   -0.021060404061860   -0.238699648256798   -0.961975016110951
 5.900000000000000    0.076710804835310   -0.023590623261830   -0.268522464737403   -0.953960431855072
 6.000000000000000    0.076392192311306   -0.026117542450380   -0.298075912316250   -0.945024245663667
 6.100000000000000    0.075953580464473   -0.028634868277740   -0.327331706936385   -0.935175560626546
 6.200000000000000    0.075395451438357   -0.031136311128799   -0.356261877648281   -0.924424335164728
 6.300000000000000    0.074718629148728   -0.033615604776870   -0.384838791580900   -0.912781371705008
 6.400000000000000    0.073924278374180   -0.036066526099475   -0.413035178456887   -0.900258304700860
 6.500000000000000    0.073013902551908   -0.038482914751398   -0.440824154641745   -0.886867588020254
 6.600000000000000    0.071989340287988   -0.040858692691674   -0.468179246717755   -0.872622481720486
 6.700000000000000    0.070852760601347   -0.043187883463684   -0.495074414574178   -0.857537038229678
 6.800000000000000    0.069606656929890   -0.045464631131061   -0.521484074006108   -0.841626087954108
 6.900000000000000    0.068253839935976   -0.047683218776562   -0.547383118815007   -0.824905224330016
 7.000000000000000    0.066797429156384   -0.049838086476380   -0.572746942404713   -0.807390788337993
 7.100000000000000    0.065240843549116   -0.051923848668360   -0.597551458867242   -0.789099852497502
 7.200000000000000    0.063587790995633   -0.053935310839244   -0.621773123553365   -0.770050204358520
 7.300000000000000    0.061842256822590   -0.055867485463139   -0.645388953123380   -0.750260329506671
 7.400000000000000    0.060008491411528   -0.057715607130894   -0.668376545074012   -0.729749394097655
 7.500000000000000    0.058090996968536   -0.059475146817760   -0.690714096737715   -0.708537226936128
 7.600000000000000    0.056094513528413   -0.061141825244528   -0.712380423751041   -0.686644301113611
 7.700000000000000    0.054024004269520   -0.062711625295116   -0.733354977988970   -0.664091715219342
 7.800000000000000    0.051884640216206   -0.064180803461294   -0.753617864962332   -0.640901174137433
 7.900000000000000    0.049681784405603   -0.065545900292657   -0.773149860675606   -0.617094969443016
 8.000000000000000    0.047420975594646   -0.066803749837107   -0.791932427942467   -0.592695959409522
 8.100000000000000    0.045107911581565   -0.067951488063839   -0.809947732156473   -0.567727548638626
