============================================================================================
ANSOFT                                                                              04/04/20
XY Plot 2                                                                           14:51:53

--------------------------------------------------------------------------------------------
        Freq [GHz]        re(S(2,2)) []        im(S(2,2)) []        re(S(5,2)) []        im(S(5,2)) []
 8.300000000000001    0.037641216954026   -0.056007151574058   -0.003521832479844   -0.000304402900588
 8.400000000000000    0.031527888088029   -0.054648427805382   -0.005773770343881   -0.000348964398902
 8.500000000000000    0.025720603799335   -0.052365441821914   -0.008020164008493    0.000254990146419
 8.600000000000000    0.020366435293248   -0.049213158603269   -0.010121757602928    0.001491488560459
 8.699999999999999    0.015601366103493   -0.045271276090404   -0.011945644663503    0.003318579688073
 8.800000000000001    0.011545886358604   -0.040641717786872   -0.013369612624763    0.005670027199077
 8.900000000000000    0.008301216392009   -0.035445299657341   -0.014286142630655    0.008457638374551
 9.000000000000000    0.005946318914558   -0.029817745337056   -0.014605993265528    0.011574183016009
 9.100000000000000    0.004535806764062   -0.023905253368280   -0.014261292890155    0.014896855305648
 9.199999999999999    0.004098796703863   -0.017859833286978   -0.013208059619266    0.018291223222572
 9.300000000000001    0.004638704290088   -0.011834624085472   -0.011428063569607    0.021615595369486
 9.400000000000000    0.006133925246749   -0.005979390827360   -0.008929945937670    0.024725714339182
 9.500000000000000    0.008539308677708   -0.000436366255675   -0.005749516543891    0.027479660797632
 9.600000000000000    0.011788298928285    0.004663431887671   -0.001949167797413    0.029742826112867
 9.699999999999999    0.015795606599781    0.009203316291350    0.002383630439023    0.031392787262069
 9.800000000000001    0.020460264399640    0.013083425193034    0.007138754338931    0.032323899928598
 9.900000000000000    0.025668928456219    0.016222578897957    0.012186723254371    0.032451417991196
10.000000000000000    0.031299298103415    0.018559508395362    0.017382777696795    0.031714953022922
10.100000000000000    0.037223544376459    0.020053488861921    0.022571597744443    0.030081107559898
10.199999999999999    0.043311657070188    0.020684425796945    0.027592479574158    0.027545150537568
10.300000000000001    0.049434640022491    0.020452449812708    0.032284756588025    0.024131650208061
10.400000000000000    0.055467502570725    0.019377078656987    0.036493234958873    0.019894035034213
10.500000000000000    0.061292010654121    0.017496003122735    0.040073413568264    0.014913111216280
10.600000000000000    0.066799173046536    0.014863548477791    0.042896275370021    0.009294620852924
10.699999999999999    0.071891446374359    0.011548856302068    0.044852469157155    0.003165971842208
10.800000000000001    0.076484646935841    0.007633824442493    0.045855743708548   -0.003327694762762
10.900000000000000    0.080509558213890    0.003210836344346    0.045845545333695   -0.010027914613284
11.000000000000000    0.083913220924643   -0.001619693711087    0.044788739520468   -0.016767597668013
11.100000000000000    0.086659888228000   -0.006751935116176    0.042680462730581   -0.023375833950029
11.199999999999999    0.088731623279698   -0.012077389854213    0.039544147449242   -0.029682648771612
11.300000000000001    0.090128510726593   -0.017487745901656    0.035430789928829   -0.035523576681836
11.400000000000000    0.090868449285432   -0.022877796872158    0.030417544849614   -0.040743954049289
11.500000000000000    0.090986490565500   -0.028148377782980    0.024605735063739   -0.045202859493989
11.600000000000000    0.090533691217881   -0.033209251983918    0.018118359654258   -0.048776655977505
11.699999999999999    0.089575452687532   -0.037981867564040    0.011097172561379   -0.051362105921327
11.800000000000001    0.088189336464373   -0.042401884567563    0.003699390292468   -0.052879040093822
11.900000000000000    0.086462363502418   -0.046421359281918   -0.003905925902718   -0.053272562211912
12.000000000000000    0.084487834445460   -0.050010461350058   -0.011541777464779   -0.052514765372646
12.100000000000000    0.082361741568551   -0.053158596412661   -0.019027392898639   -0.050605925643529
12.199999999999999    0.080178881878888   -0.055874814241319   -0.026182611786435   -0.047575125241134
12.300000000000001    0.078028820357707   -0.058187402185623   -0.032832437926722   -0.043480246074287
12.400000000000000    0.075991888502377   -0.060142597456506   -0.038811689814568   -0.038407267596414
12.500000000000000    0.074135431046610   -0.061802398932924   -0.043969649149329   -0.032468804316554
12.600000000000000    0.072510527798067   -0.063241517439235   -0.048174577376753   -0.025801830767505
12.699999999999999    0.071149413480918   -0.064543568308904   -0.051317940674971   -0.018564566926666
12.800000000000001    0.070063793514898   -0.065796675187059   -0.053318160282674   -0.010932535153918
12.900000000000000    0.069244207484329   -0.067088711935009   -0.054123692819314   -0.003093848829999
13.000000000000000    0.068660527286234   -0.068502452600951   -0.053715248832121    0.004756150849356
13.100000000000000    0.068263599160778   -0.070110921307850   -0.052106980314230    0.012420735811099
13.199999999999999    0.067987955885093   -0.071973230559817   -0.049346510184352    0.019707883653770
13.300000000000001    0.067755446432290   -0.074131167103513   -0.045513736702351    0.026436356658729
13.400000000000000    0.067479564196749   -0.076606731852916   -0.040718418624268    0.032441482491867
13.500000000000000    0.067070208614473   -0.079400770394620   -0.035096625258221    0.037580355916978
13.600000000000000    0.066438592998729   -0.082492751304176   -0.028806210731708    0.041736209906280
13.699999999999999    0.065502014615697   -0.085841669796175   -0.022021534932661    0.044821756337808
13.800000000000001    0.064188229087296   -0.089387982352023   -0.014927697367184    0.046781365515602
13.900000000000000    0.062439215139586   -0.093056420349571   -0.007714569861492    0.047592032124099
14.000000000000000    0.060214170949917   -0.096759491226258   -0.000570908284701    0.047263153912946
14.100000000000000    0.057491642926285   -0.100401455451538    0.006321205586482    0.045835219748375
14.199999999999999    0.054270745385426   -0.103882565212239    0.012791388248457    0.043377558691951
14.300000000000001    0.050571480408131   -0.107103363056944    0.018685299487889    0.039985337096649
14.400000000000000    0.046434208061555   -0.109968861618707    0.023868225290021    0.035776004910240
14.500000000000000    0.041918346917321   -0.112392454521739    0.028227874466766    0.030885386778872
14.600000000000000    0.037100403638775   -0.114299439654611    0.031676414347097    0.025463591652772
14.699999999999999    0.032071439769884   -0.115630065945437    0.034151807242559    0.019670881278379
14.800000000000001    0.026934085808672   -0.116342041388046    0.035618530754424    0.013673598616127
14.900000000000000    0.021799209507815   -0.116412462131336    0.036067771280309    0.007640217089127
15.000000000000000    0.016782339337884   -0.115839139626354    0.035517172726666    0.001737535242049
15.100000000000000    0.011999937075387   -0.114641315483238    0.034010203910336   -0.003872987424721
15.199999999999999    0.007565606989961   -0.112859762649983    0.031615181596166   -0.009038776244278
15.300000000000001    0.003586324061836   -0.110556277883092    0.028423955157233   -0.013619598104166
15.400000000000000    0.000158760543339   -0.107812575430560    0.024550227336258   -0.017490951947961
15.500000000000000   -0.002634210960125   -0.104728596549667    0.020127457630106   -0.020547396464235
15.600000000000000   -0.004726759180973   -0.101420254962807    0.015306274678312   -0.022705786946849
15.699999999999999   -0.006073000334347   -0.098016645440219    0.010251315999653   -0.023908352140338
15.800000000000001   -0.006649486524843   -0.094656751967194    0.005137421487017   -0.024125494696264
15.900000000000000   -0.006457193039004   -0.091485703702078    0.000145134399291   -0.023358151089762
16.000000000000000   -0.005522921683279   -0.088650641154363   -0.004544488292621   -0.021639505592791
16.100000000000001   -0.003900040612703   -0.086296271387889   -0.008755686484409   -0.019035826554606
16.199999999999999   -0.001668488084033   -0.084560208944090   -0.012324275611114   -0.015646190500931
16.300000000000001    0.001066020947847   -0.083568217642483   -0.015104150696288   -0.011600887919715
16.399999999999999    0.004173629941413   -0.083429486237674   -0.016973688602006   -0.007058368385369
16.500000000000000    0.007502840344932   -0.084232086669216   -0.017841656962625   -0.002200681084643
16.600000000000001    0.010883871520810   -0.086038775780443   -0.017652208861688    0.002772507500180
16.699999999999999    0.014132845587886   -0.088883308338346   -0.016388559543622    0.007651098113328
16.800000000000001    0.017056727119941   -0.092767429514823   -0.014075010712804    0.012222592098945
16.899999999999999    0.019458911266547   -0.097658707519311   -0.010777105815671    0.016280515130760
17.000000000000000    0.021145317715068   -0.103489351057864   -0.006599853195932    0.019632714328336
17.100000000000001    0.021930814217188   -0.110156131544758   -0.001684122408950    0.022109012304992
17.199999999999999    0.021645764474169   -0.117521496971127    0.003798522456632    0.023567763526636
17.300000000000001    0.020142473202805   -0.125415924188078    0.009652163512282    0.023900972919330
17.399999999999999    0.017301288028397   -0.133641510882705    0.015663580911585    0.023037786153242
17.500000000000000    0.013036114745104   -0.141976760033442    0.021609538115241    0.020946322374175
17.600000000000001    0.007299109980581   -0.150182460770967    0.027263865216839    0.017633969913768
17.699999999999999    0.000084333092066   -0.158008523047695    0.032403993256876    0.013146384415741
17.800000000000001   -0.008569833949990   -0.165201581795993    0.036816710015376    0.007565504748306
17.899999999999999   -0.018579655760654   -0.171513151244953    0.040303036271690    0.001006930966663
18.000000000000000   -0.029816519881172   -0.176708082856977    0.042682244463224   -0.006383006574716
18.100000000000001   -0.042108997067257   -0.180573061005462    0.043795146681958   -0.014430209328151
18.199999999999999   -0.055246521191348   -0.182924858002626    0.043506858516123   -0.022935604171424
18.300000000000001   -0.068984685044527   -0.183618062313923    0.041709296196431   -0.031677663637949
18.399999999999999   -0.083052111128374   -0.182551987865775    0.038323686559860   -0.040414651770107
18.500000000000000   -0.097158820240412   -0.179676465012109    0.033303363311401   -0.048886702222025
18.600000000000001   -0.111005981895737   -0.174996202061903    0.026637089136306   -0.056817943097443
18.699999999999999   -0.124296883672279   -0.168573388714331    0.018353079663904   -0.063918988373882
18.800000000000001   -0.136748893462788   -0.160528190396133    0.008523807858674   -0.069890214737974
18.899999999999999   -0.148106099842438   -0.151036760752662   -0.002728470302354   -0.074426327852794
19.000000000000000   -0.158152191815694   -0.140326389951151   -0.015225712955456   -0.077222780128078
19.100000000000001   -0.166722973527675   -0.128667428324489   -0.028728092687641   -0.077984611459512
19.199999999999999   -0.173717703119119   -0.116361705970391   -0.042928764193720   -0.076438214601258
19.300000000000001   -0.179108212721275   -0.103727343828274   -0.057450475083665   -0.072346340102012
19.399999999999999   -0.182944544859713   -0.091080156293480   -0.071845392584728   -0.065526313674500
19.500000000000000   -0.185355692791956   -0.078712305067702   -0.085599728434339   -0.055870915514431
19.600000000000001   -0.186544049765251   -0.066869475605648   -0.098144764612899   -0.043370673020469
19.699999999999999   -0.186772462510856   -0.055728556888318   -0.108875596156046   -0.028135508894012
19.800000000000001   -0.186343442905315   -0.045378487021526   -0.117178213039574   -0.010412905391869
19.899999999999999   -0.185571154596357   -0.035807381607435   -0.122464407147880    0.009400790739234
20.000000000000000   -0.184748178995324   -0.026899044247499   -0.124212503150718    0.030759330411115
20.100000000000001   -0.184110541905718   -0.018441251739195   -0.122010326063892    0.052978504555863
20.199999999999999   -0.183805666610440   -0.010146727217938   -0.115595530386035    0.075262279945494
20.300000000000001   -0.183868371584715   -0.001685614364794   -0.104887872238075    0.096742199826057
20.399999999999999   -0.184209412755609    0.007274033684851   -0.090008540506216    0.116526766649076
20.500000000000000   -0.184619319641754    0.017023128176013   -0.071283328750557    0.133755562139173
20.600000000000001   -0.184787704109015    0.027772047907900   -0.049228914755598    0.147651868637053
20.699999999999999   -0.184335459049548    0.039620587424298   -0.024524207756966    0.157567859484010
20.800000000000001   -0.182855045258109    0.052541451869522    0.002029078868118    0.163017951433020
20.899999999999999   -0.179952950231412    0.066378899871919    0.029551307511133    0.163698208154073
21.000000000000000   -0.175288583199879    0.080861537197977    0.057129986379570    0.159492101398887
21.100000000000001   -0.168605134872182    0.095626202627234    0.083860864276763    0.150464868582948
21.199999999999999   -0.159749798789180    0.110248740442682    0.108882576532941    0.136849777796173
21.300000000000001   -0.148682687269648    0.124277271960259    0.131404142527996    0.119029747921322
21.399999999999999   -0.135475364202909    0.137264154522023    0.150726051324422    0.097517144656881
21.500000000000000   -0.120300951330471    0.148793822729278    0.166256525374760    0.072933489535083
21.600000000000001   -0.103418230653590    0.158504826318412    0.177524756854359    0.045989609160586
21.699999999999999   -0.085152176058109    0.166105384606416    0.184192535896991    0.017465699600081
21.800000000000001   -0.065873063148628    0.171382551915680    0.186064888520495   -0.011809904561923
21.899999999999999   -0.045975878566928    0.174205606081478    0.183099317807116   -0.040984653518926
22.000000000000000   -0.025861290486377    0.174524563559980    0.175412230693680   -0.069209429314218
